transaction_unique_identifier,price,date_of_transfer,postcode,property_type,new_build_flag,tenure_type,primary_addressable_object_name,secondary_addressable_object_name,street,locality,town_city,district,county,ppd_category_type,record_status,db_id
{B8CD3491-C9C6-4F2E-B94C-595487B6D79A},129000,1997-08-15,CB2 2BP,F,N,L,13,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1082468
{6290F833-BD5A-4F61-877C-4B304AEEFCFF},137500,1997-10-09,CB2 2BP,F,N,L,11,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1093137
{2D88E660-CEFD-4916-8860-BBF218F55146},139500,1997-09-12,CB2 2BP,F,N,L,10,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1182136
{38BB2879-A054-4FE7-8623-40220FE80375},96000,1997-06-27,CB2 2BP,F,Y,L,7,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1230325
{1D4319D7-A35A-4795-AAAF-C820C82246FB},126000,1997-07-25,CB2 2BP,F,N,L,9,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1594876
{6045570B-3AEF-4B99-8594-7AEB765E3C68},132000,1997-06-27,CB2 2BP,F,Y,L,8,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1935618
{62A5FE47-C577-49FF-85D5-24833E592F5D},95000,1997-06-27,CB2 2BP,F,Y,L,14,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2103090
{9A39612F-D2AB-46AD-9D24-75FFCE1CE7B6},118000,1997-06-26,CB2 2BP,F,N,L,9,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2139614
{2ABC6316-1935-4BA2-8430-1DDA8C569FB6},124000,1997-06-27,CB2 2BP,F,Y,L,13,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2142696
{AFE8B2C7-679A-40B8-B610-354524949682},136000,1997-06-27,CB2 2BP,F,Y,L,16,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2179583
{30FF78E0-CDC3-46B2-AC3F-883CF94B8BC2},146000,1998-01-16,CB2 2BP,F,N,L,8,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15847623
{10CCBE54-7242-467A-8CBA-C261318E3890},159950,1998-06-30,CB2 2BP,F,N,L,16,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16381082
{FD497049-D93F-4255-8E93-5CD0833D5F40},114000,1998-02-02,CB2 2BP,F,N,L,14,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16787224
{51A246D4-C57B-4770-B03D-F7F47C1C66F9},80000,1999-01-08,CB2 2BP,F,N,L,14,,BROOKLANDS COURT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17901969
{9A94682A-B0CD-4485-A9C2-834506692B36},215000,2000-07-28,CB2 2BP,F,N,L,10,,BROOKLANDS COURT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,18947553
{B3133914-A497-420F-B6B7-F5178E6F9896},171000,2000-03-02,CB2 2BP,F,N,L,14,,BROOKLANDS COURT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19012546
{BEF37D52-FD76-4180-AD75-8637D9D13A6F},200000,2001-08-24,CB2 2BP,F,N,L,13,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19474162
{17BBD0A8-4D1B-4B2F-B9EF-DDDA9A1E51F1},289000,2002-11-29,CB2 2BP,F,N,L,12,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,20849162
{48BDCF46-6162-4409-8D2A-8B512332CEA1},275000,2002-11-29,CB2 2BP,F,N,L,13,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22092070
{8C98FA71-A6FB-43E5-92BE-6BAE34CA258D},249995,2005-11-29,CB2 2BP,F,N,L,9,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25204101
{6845C279-EDFD-4B52-A48F-BA07230272AE},247500,2005-11-18,CB2 2BP,F,N,L,14,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25224523
{0051E802-B2C3-48E4-95AA-2E4C094C32F2},247500,2005-11-18,CB2 2BP,F,N,L,7,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25745892
{D7E8B4EF-D659-4CD9-AADA-2089789345BF},310000,2006-08-18,CB2 2BP,F,N,L,16,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26059094
{A5E26257-308C-4996-85CC-14DE6E071A92},264000,2006-03-09,CB2 2BP,F,N,L,16,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27091246
{A3151B37-4B24-472D-82D1-9D7FFED961CA},315000,2005-01-28,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 7,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24772694
{DF6626F4-559D-4125-ACD8-97D963E0ED85},330000,2005-01-28,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 8,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24786590
{AE042A8F-9E49-434E-B1BE-9BAFF975C414},215000,2005-01-28,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 12,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24807274
{D309FC65-7D51-4D0D-A12C-9E281808304F},310000,2005-03-31,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 13,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24825644
{A3CF89DC-F219-4FB7-8D17-670F5CE4317D},225000,2005-01-28,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 17,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24881134
{B48173CD-5CAB-46B6-B95C-9071366FDB3F},305000,2005-01-31,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 6,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24913988
{4B38B3DE-CF16-42AF-BC26-15D1FFB9D2A8},330000,2005-01-31,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 19,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24953392
{974B6499-2F25-4017-BCA0-DF240F332D95},290000,2005-05-27,CB2 2DG,F,N,L,THE LIGHT BUILDING,APARTMENT 1,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25019599
{40E776B3-846B-4056-9C6F-F904910B6453},210000,2005-01-31,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 11,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25076536
{49D1CDBB-4EC5-49BF-8DA0-FCB36D41AD51},220000,2005-02-01,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 15,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25089416
{DF43B3BC-A34C-4BC6-BBF2-FB6698AA263A},195000,2005-01-31,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 2,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25124228
{56029886-621C-47F5-B513-03550FA0A45A},225000,2005-01-31,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 10,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25401420
{FF396CB0-E487-4198-AF0C-AFBEEA1C1143},310000,2005-03-24,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 4,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25426873
{EE82571E-7819-4432-B43A-EF3ED30655B9},330000,2005-05-31,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 9,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25473787
{05A7B56F-D8C8-4C17-BB5F-3DD58D520B34},310000,2005-03-30,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 5,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25501663
{863DAF06-575E-41E8-98E9-34D6AAE0173A},290000,2005-01-28,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 3,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25508123
{A71A81F8-0233-4D1E-B051-B0B00AA149F0},315000,2005-02-28,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 16,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25554090
{BD39CFCD-615E-47F0-B2E0-547661830DBB},225000,2005-02-04,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 18,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25613674
{7966D770-3B8E-4024-844D-9AE97FB5F912},220000,2005-01-28,CB2 2DG,F,Y,L,THE LIGHT BUILDING,APARTMENT 14,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25682935
{74E41F38-306D-44D6-98DC-AEC3A011FA48},340000,2006-10-23,CB2 2DG,F,N,L,THE LIGHT BUILDING,APARTMENT 3,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27103306
{002E3526-BBD7-49AE-9EC0-579A73803305},320000,2009-04-21,CB2 2DG,F,N,L,THE LIGHT BUILDING,APARTMENT 6,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29363004
{80CB1B39-16AC-4463-B725-54D0D6271383},495000,1997-12-09,CB2 8BB,S,N,F,22,,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1063836
{2A289EA0-A3C0-CDC8-E050-A8C063054829},575585,2011-05-08,CB2 8BB,T,N,F,5,,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2281321
{B6D75FA5-AC35-46F4-BAA6-E95FACB44404},775000,2011-11-11,CB2 8BB,T,N,F,1 - 2,,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2551150
{952E4D09-DB9B-46F7-962B-9804ABE0F8C1},228755,1998-07-31,CB2 8BB,T,N,F,6,,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16222025
{F80C3FE1-AE26-49DB-BD86-A7CA98061F41},1550000,2002-12-10,CB2 8BB,D,N,F,18,,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,21553142
{3EC41171-5620-4A7A-A36F-3FB5611192E1},850000,2003-12-15,CB2 8BB,D,N,F,"CLARENCE HOUSE, 16",,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,23391579
{2A289EA1-0981-CDC8-E050-A8C063054829},550000,2006-02-03,CB2 8BB,T,N,F,7,,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26898221
{01C500CF-945D-4750-A214-626DB57FD52B},2100000,2010-03-29,CB2 8BB,D,N,F,"ELMHURST, 22A",,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30132227
{9EC4C98F-763C-4CB5-94CD-27F32C8C2FEE},2250000,2008-06-27,CB2 8BG,D,N,F,21,,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28870958
{428651D7-EDA6-47D0-A19C-2B72CC6D12FA},225000,1997-03-21,CB2 8BH,S,N,F,7,,CLARENDON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1575255
{5F54B81C-C08A-2B45-E053-6B04A8C01FB0},1600000,2017-11-02,CB2 8BH,D,N,F,11,,CLARENDON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8986967
{D354D9F9-FF87-4BA8-A6ED-F029D6B6DE33},166000,1998-03-31,CB2 8BH,T,N,F,4,,CLARENDON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15782393
{F416735D-C8C4-4E49-AEA6-99358F0D5BEB},285000,1998-06-26,CB2 8BH,D,N,F,21,,CLARENDON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15896651
{5153555A-53EB-4906-B3F8-EB8208C325E8},340000,1998-10-14,CB2 8BH,D,N,F,19,,CLARENDON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16648919
{7C527F76-FE43-4460-90F4-AB4D9A5E254E},200000,1999-06-28,CB2 8BH,S,N,F,1,,CLARENDON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17227272
{39B4F046-7C54-4B3E-B441-56029A26CBD8},165000,1999-04-21,CB2 8BH,T,N,F,2,,CLARENDON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17956269
{5A80CB51-C31E-453C-A616-8A64E46DAEFF},189500,2000-06-30,CB2 8BH,T,N,F,2,,CLARENDON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19017924
{AA8FCD8D-B3DF-4C02-916E-EED13AA2EB28},235000,2003-08-27,CB2 8BH,T,N,F,4,,CLARENDON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,23176144
{C225D737-6C5F-4901-9873-A2B398B33A8B},795000,2007-06-08,CB2 8BH,D,N,F,21,,CLARENDON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28508044
{19BCC042-4F24-4403-973E-3A721668C91F},725000,2009-11-06,CB2 8BH,D,N,F,21,,CLARENDON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29828503
{59F0C220-C7C2-4B05-903B-EEBBEAD57D9D},1050000,2010-12-14,CB2 8BH,D,N,F,19,,CLARENDON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30237076
{CE9E8460-2DC6-4146-8570-133D0D15BE39},118000,1996-02-29,CB2 8BP,F,Y,L,BROOKLANDS COURT,FLAT 15,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,643488
{E39FFBB7-FEBE-4415-B713-12535D47AC45},102000,1996-11-15,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 2,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,859670
{8FA4EF22-4D79-4225-B86E-9165936DBF03},30000,1997-12-02,CB2 8BP,F,N,F,BROOKLANDS COURT,FLAT 1,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1289141
{2BDBF25A-D898-47AD-A8EC-FA2BC21B0112},139995,1997-05-30,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 20,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1352699
{C4556A05-2A7A-46FD-9DC8-C5406DE07E5B},127500,1997-09-01,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 6,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2039837
{1282091E-F744-4882-9B8F-306497993703},345000,2011-10-14,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 8,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2743026
{0FEC3D15-0169-4FE8-8F37-28E90B32277A},310000,2012-11-28,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 14,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3105777
{D1FEAC68-F6F2-4A2C-8DD1-AE125CC6699C},390000,2012-11-02,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 3,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3676208
{FAF92B5C-4B43-471E-A1EE-5ADC859FEB8E},470000,2013-06-07,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 5,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4329034
{B443259E-51FA-4EAC-A2A4-3ED8C6B53323},490000,2014-07-01,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 12,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4797862
{21E5FEB5-E267-2439-E050-A8C06205342E},490000,2014-09-30,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 16,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,5375779
{23B6165D-EAA4-FCF4-E050-A8C0620577FA},540000,2015-08-11,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 10,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,5844243
{AAEE4900-33AA-488A-BF4F-6E93DB8CB764},480000,2015-01-14,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 10,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6163727
{5A9D8B54-CCF5-68EB-E053-6B04A8C0D293},619000,2017-08-15,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 20,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8005040
{5F54B81C-BD27-2B45-E053-6B04A8C01FB0},500000,2017-11-17,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 19,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8622753
{DE2D0CDF-5C93-51EE-E053-6C04A8C00671},580000,2021-12-13,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 8,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,12677945
{C3C3F9B5-69DA-362B-E053-6B04A8C03ACC},425000,2021-03-31,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 7,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,12877387
{FFA361DA-8FCC-8A03-E053-4804A8C01F61},670000,2023-05-31,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 20,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,14729135
{1A0C5C63-E7AA-7CBE-E063-4804A8C06C96},525000,2024-04-10,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 18,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,15507754
{FA0A1FE7-8BF1-4137-89BF-31DF9599EDDD},210000,2000-07-14,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 17,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,18494998
{717CBF8C-9906-477C-B5E4-2D9202586CDF},230000,2001-01-26,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 1,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19545178
{164655AD-5593-4D25-B31A-A3FF6DCA53EA},320000,2005-04-07,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 17,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25621592
{EEC5355E-44A2-44ED-9F99-B103B52FA53C},377000,2007-11-14,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 20,BROOKLANDS AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28012694
{629E04FD-58E9-4EBE-9FB8-9014F2CC35D6},315000,2010-05-14,CB2 8BP,F,N,L,BROOKLANDS COURT,FLAT 13,BROOKLANDS AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30301171
{74CC7C81-7C8A-489D-988E-2540171C16E8},340500,2014-02-27,CB2 8DB,F,Y,L,10,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4745996
{0E81EC84-921E-41A6-A5A0-B9C4203B61C5},305000,2014-06-13,CB2 8DB,F,Y,L,28,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4747817
{E3E9E3B6-BCFE-48E8-A5CF-FE425DD32270},422000,2014-06-20,CB2 8DB,F,Y,L,29,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4784029
{8620AEF7-E9AB-48EE-BD13-C8A4F909D451},350000,2014-03-27,CB2 8DB,F,Y,L,14,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4784526
{21E5FEB7-3A51-2439-E050-A8C06205342E},307000,2014-06-20,CB2 8DB,F,Y,L,31,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,4792896
{EFD83E09-7B40-45EE-B77A-8064BF3667D3},387000,2014-06-06,CB2 8DB,F,Y,L,26,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4793744
{4ECB7616-8136-4185-BC96-AB583320AD54},375000,2014-05-23,CB2 8DB,F,Y,L,21,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4847354
{FAFB9A89-2F5F-4570-854A-0EAD9D3A34C4},312000,2014-05-01,CB2 8DB,F,Y,L,15,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4856671
{97818811-3BE6-42A3-8254-6C6F66E5200C},362000,2014-04-25,CB2 8DB,F,Y,L,18,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4887321
{53EB5E88-E10B-4026-BBA3-A1485404F6C6},350000,2014-02-27,CB2 8DB,F,Y,L,13,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5016634
{5C8FD50C-DD2A-4CE0-AB11-AFA5E0B5C38B},363000,2014-02-13,CB2 8DB,F,Y,L,2,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5071092
{D20270BF-2584-4FE7-A6C0-700CF5400538},305000,2014-05-23,CB2 8DB,F,Y,L,22,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5090299
{C5910A31-A993-4AFA-9A19-FCFEED5BA4F4},407000,2014-06-20,CB2 8DB,F,Y,L,30,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5117970
{C044BB44-ADD2-4B8C-899B-F9B3106858FF},382000,2014-05-30,CB2 8DB,F,Y,L,23,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5132683
{C8B4A88A-ED62-4AE3-AB0C-D73C61CACFA2},282000,2014-04-30,CB2 8DB,F,Y,L,19,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5206034
{52B75F3F-0763-4416-9DF4-11401709B610},368000,2014-02-28,CB2 8DB,F,Y,L,4,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5263907
{39931EB1-EA37-4A90-96C8-157199ECD8BC},348000,2014-03-28,CB2 8DB,F,Y,L,11,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5301258
{3CD70AF2-493F-4CE2-A6F2-C5A2B4CC68C8},322000,2014-04-30,CB2 8DB,F,Y,L,17,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5317477
{21E5FEB5-A7B3-2439-E050-A8C06205342E},347500,2014-03-28,CB2 8DB,F,Y,L,12,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,5330981
{2DFE0333-55A5-4FB5-9F72-A0771B060B53},407000,2014-04-30,CB2 8DB,F,Y,L,20,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5355892
{5D728333-EC39-4E81-ACA8-B2FF9AABC4A7},357500,2014-03-27,CB2 8DB,F,Y,L,7,,GLENALMOND AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5396823
