,,addr:city,addr:housenumber,addr:interpolation,addr:postcode,addr:street,source,geometry,amenity,indoor,operator,operator:wikidata,postal_code,ref,addr:full,building,leisure,name,sport,wheelchair,access,building:levels,roof:levels,brand,brand:wikidata,toilets:wheelchair,note,opening_hours,website,addr:housename,historic,addr:country,bunker_type,military,source:name,source:addr:postcode,covered,tourism,locked,nodes,ref:university_of_cambridge,charge,fee,length,lit,location,swimming_pool,network,noaddress,wikidata,wikimedia_commons,occupier,alt_ref,source:ref,old_name,twitter,brand:wikipedia,fhrs:authority,fhrs:id,fhrs:local_authority_id,stars,comedy,note:phone,phone,wikipedia,denomination,ref:dove,religion,roof:shape,contact:website,official_name,shop,check_date,description,source:occupier,landuse,railway,railway:ref,railway:signal_box,roof:orientation,alt_name,floor:material,food,internet_access,outdoor_seating,real_ale,website:menu,wheelchair:description,air_conditioning,payment:cash,old_old_name,start_date,source:operator,ref:edubase,url,email,house,beer_garden,internet_access:fee,old_fhrs:id,source:addr:housenumber,source:wifi,building:levels:underground,social_facility,social_facility:for,office,source:addr,healthcare,disused:shop,disused:amenity,takeaway,cuisine,source:fhrs:id,male,reg_charity_no,service_times:url,unisex,cyclestreets_id,abandoned,check_date:opening_hours,opening_hours:signed,origin,abandoned:shop,check_date:currency:XBT,contact:facebook,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,service:bicycle:pump,diet:halal,dispensing,beauty,tailor:alteration_service,diet:vegan,diet:vegetarian,organic,charity,service:bicycle:repair,service:bicycle:retail,bicycle_parking,capacity,operator:type,amenity_1,ref_1,max_age,min_age,school:boarding,school:type,contact:instagram,music,note:real_ale,ref:GB:uprn,school:trust,nohousenumber,indoor_seating,accommodation,description:floor,smoking,power,substation,builder,overall_site,gas_insulated,layer,HE_ref,listed_status,building:flats,fixme,roof:direction,ways,type,latitude,longitude,osm_house_range
way,126121780,Cambridge,350,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,351,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,352,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,353,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,354,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,355,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,356,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,357,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,358,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,359,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,360,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,361,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,362,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,363,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,364,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121780,Cambridge,365,all,CB2 8DT,Glenalmond Avenue,survey,"POLYGON ((0.1323137 52.1898927, 0.132195 52.1898636, 0.1322768 52.1897385, 0.1320133 52.1896737, 0.1319327 52.1897969, 0.1318079 52.1897663, 0.1319313 52.1895774, 0.1318518 52.1895579, 0.1319027 52.1894799, 0.1324893 52.189624, 0.1323137 52.1898927))",,,,,,,,apartments,,Sepia Building 333-365,,,,,,,,,,,,,,,,,,,,,,"[1399021174, 1821431010, 1821431001, 1821431009, 1821430998, 1399021188, 1821430999, 1821431000, 1399021190, 1399021194, 1399021174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18966448826575,0.1321487050267367,333-365
way,126121783,Cambridge,366,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,
way,126121783,Cambridge,367,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,368,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,369,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,370,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,371,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,372,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,373,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,374,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,375,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,376,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,377,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,378,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,379,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,380,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,381,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
way,126121783,Cambridge,382,all,CB2 8DY,Glenalmond Avenue,survey,"POLYGON ((0.1314878 52.1899013, 0.1318416 52.1893535, 0.1316889 52.1893172, 0.1313242 52.1898613, 0.1314878 52.1899013))",,,,,,,,apartments,,Sienna Building 366-391,,,,,,,,,,,,,,,,,,,,,,"[1399021200, 1399021202, 1399021204, 1399021206, 1399021200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189611640944946,0.1315834688625929,366-391
